path,label
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse001_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse001_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse001_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse001_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse001_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse001_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse001_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse001_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse001_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse001_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse002_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse002_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse002_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse002_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse002_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse002_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse002_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse002_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse002_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse002_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse003_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse003_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse003_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse003_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse003_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse003_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse003_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse003_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse003_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse003_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse004_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse004_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse004_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse004_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse004_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse004_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse004_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse004_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse004_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse004_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse005_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse005_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse005_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse005_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse005_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse005_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse005_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse005_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse005_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse005_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse006_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse006_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse006_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse006_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse006_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse006_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse006_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse006_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse006_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse006_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse007_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse007_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse007_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse007_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse007_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse007_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse007_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse007_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse007_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse007_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse008_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse008_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse008_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse008_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse008_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse008_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse008_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse008_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse008_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse008_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse009_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse009_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse009_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse009_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse009_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse009_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse009_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse009_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse009_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse009_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse010_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse010_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse010_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse010_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse010_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse010_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse010_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse010_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse010_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse010_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse011_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse011_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse011_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse011_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse011_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse011_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse011_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse011_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse011_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse011_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse012_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse012_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse012_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse012_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse012_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse012_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse012_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse012_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse012_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse012_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse013_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse013_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse013_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse013_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse013_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse013_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse013_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse013_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse013_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse013_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse014_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse014_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse014_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse014_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse014_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse014_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse014_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse014_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse014_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse014_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse015_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse015_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse015_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse015_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse015_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse015_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse015_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse015_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse015_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse015_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse016_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse016_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse016_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse016_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse016_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse016_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse016_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse016_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse016_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse016_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse017_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse017_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse017_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse017_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse017_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse017_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse017_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse017_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse017_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse017_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse018_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse018_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse018_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse018_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse018_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse018_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse018_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse018_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse018_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse018_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse019_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse019_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse019_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse019_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse019_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse019_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse019_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse019_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse019_x264__8_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse019_x264__9_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse020_x264__0_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse020_x264__1_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse020_x264__2_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse020_x264__3_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse020_x264__4_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse020_x264__5_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse020_x264__6_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse020_x264__7_refine_2.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/refine_description/ucf_output_refine_2/Abuse020_x264__8_refine_2.npy,Abuse
