path,label
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Arrest/Arrest001_x264/Arrest001_x264.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Arrest/Arrest007_x264/Arrest007_x264.npy,Arrest
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Arson/Arson007_x264/Arson007_x264.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Arson/Arson009_x264/Arson009_x264.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Arson/Arson010_x264/Arson010_x264.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Arson/Arson011_x264/Arson011_x264.npy,Arson
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Assault/Assault006_x264/Assault006_x264.npy,Assault
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Assault/Assault010_x264/Assault010_x264.npy,Assault
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Burglary/Burglary005_x264/Burglary005_x264.npy,Burglary
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Explosion/Explosion002_x264/Explosion002_x264.npy,Explosion
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Explosion/Explosion004_x264/Explosion004_x264.npy,Explosion
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Explosion/Explosion007_x264/Explosion007_x264.npy,Explosion
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Explosion/Explosion008_x264/Explosion008_x264.npy,Explosion
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Explosion/Explosion010_x264/Explosion010_x264.npy,Explosion
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Fighting/Fighting003_x264/Fighting003_x264.npy,Fighting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/RoadAccidents/RoadAccidents001_x264/RoadAccidents001_x264.npy,RoadAccidents
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/RoadAccidents/RoadAccidents002_x264/RoadAccidents002_x264.npy,RoadAccidents
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/RoadAccidents/RoadAccidents004_x264/RoadAccidents004_x264.npy,RoadAccidents
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/RoadAccidents/RoadAccidents009_x264/RoadAccidents009_x264.npy,RoadAccidents
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/RoadAccidents/RoadAccidents010_x264/RoadAccidents010_x264.npy,RoadAccidents
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Shooting/Shooting002_x264/Shooting002_x264.npy,Shooting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Shooting/Shooting004_x264/Shooting004_x264.npy,Shooting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Shooting/Shooting007_x264/Shooting007_x264.npy,Shooting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Shooting/Shooting008_x264/Shooting008_x264.npy,Shooting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Shooting/Shooting010_x264/Shooting010_x264.npy,Shooting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Shoplifting/Shoplifting001_x264/Shoplifting001_x264.npy,Shoplifting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Shoplifting/Shoplifting004_x264/Shoplifting004_x264.npy,Shoplifting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Shoplifting/Shoplifting005_x264/Shoplifting005_x264.npy,Shoplifting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Shoplifting/Shoplifting007_x264/Shoplifting007_x264.npy,Shoplifting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Shoplifting/Shoplifting010_x264/Shoplifting010_x264.npy,Shoplifting
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Vandalism/Vandalism007_x264/Vandalism007_x264.npy,Vandalism
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Testing_Normal_Videos_Anomaly/Normal_Videos_003_x264/Normal_Videos_003_x264.npy,Normal
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Testing_Normal_Videos_Anomaly/Normal_Videos_006_x264/Normal_Videos_006_x264.npy,Normal
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Testing_Normal_Videos_Anomaly/Normal_Videos_010_x264/Normal_Videos_010_x264.npy,Normal
/home/yeogeon/YG_main/diffusion_model/VAD_dataset/UCF-Crimes/UCF_Crimes/ucfclip_caption_feature/Testing_Normal_Videos_Anomaly/Normal_Videos_014_x264/Normal_Videos_014_x264.npy,Normal
