path,label
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse001_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse002_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse003_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse004_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse005_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse006_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse007_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse008_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse009_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse010_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse011_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse012_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse013_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse014_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse015_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse016_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse017_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse018_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse019_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse020_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse021_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse022_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse023_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse024_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse025_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse026_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse027_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse029_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse031_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse032_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse033_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse034_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse035_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse036_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse037_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse038_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse039_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse040_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse041_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse042_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse043_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse044_x264_captions_janus_pro.npy,Abuse
../VAD_dataset/UCF-Crimes/UCF_Crimes/sbert_Caption_Features_janus/Abuse045_x264_captions_janus_pro.npy,Abuse
